Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1
1.54E-05,-0.016,1.54E-05,-0.08
1.55E-05,-0.012,1.55E-05,-0.076
1.55E-05,-0.014,1.55E-05,-0.08
1.56E-05,-0.012,1.56E-05,-0.076
1.56E-05,-0.012,1.56E-05,-0.072
1.56E-05,-0.01,1.56E-05,-0.064
1.57E-05,-0.01,1.57E-05,-0.06
1.57E-05,-0.008,1.57E-05,-0.068
1.58E-05,-0.006,1.58E-05,-0.068
1.58E-05,-0.008,1.58E-05,-0.06
1.58E-05,-0.008,1.58E-05,-0.06
1.59E-05,-0.006,1.59E-05,-0.056
1.59E-05,-0.006,1.59E-05,-0.052
1.60E-05,-0.006,1.60E-05,-0.052
1.60E-05,-0.006,1.60E-05,-0.044
1.60E-05,-0.002,1.60E-05,-0.044
1.61E-05,-0.006,1.61E-05,-0.044
1.61E-05,-0.002,1.61E-05,-0.04
1.62E-05,-0.002,1.62E-05,-0.04
1.62E-05,0,1.62E-05,-0.04
1.62E-05,0.002,1.62E-05,-0.032
1.63E-05,0,1.63E-05,-0.036
1.63E-05,0.004,1.63E-05,-0.032
1.64E-05,0.006,1.64E-05,-0.024
1.64E-05,0.006,1.64E-05,-0.024
1.64E-05,0.004,1.64E-05,-0.028
1.65E-05,0.006,1.65E-05,-0.024
1.65E-05,0.008,1.65E-05,-0.024
1.66E-05,0.006,1.66E-05,-0.016
1.66E-05,0.006,1.66E-05,-0.012
1.66E-05,0.008,1.66E-05,-0.012
1.67E-05,0.008,1.67E-05,-0.012
1.67E-05,0.01,1.67E-05,-0.012
1.68E-05,0.01,1.68E-05,-0.008
1.68E-05,0.01,1.68E-05,-0.004
1.68E-05,0.012,1.68E-05,-0.004
1.69E-05,0.012,1.69E-05,0.004
1.69E-05,0.014,1.69E-05,0.004
1.70E-05,0.014,1.70E-05,0.004
1.70E-05,0.014,1.70E-05,0.004
1.70E-05,0.016,1.70E-05,0.008
1.71E-05,0.018,1.71E-05,0.012
1.71E-05,0.016,1.71E-05,0.016
1.72E-05,0.018,1.72E-05,0.016
1.72E-05,0.02,1.72E-05,0.02
1.72E-05,0.018,1.72E-05,0.028
1.73E-05,0.018,1.73E-05,0.028
1.73E-05,0.022,1.73E-05,0.028
1.74E-05,0.022,1.74E-05,0.028
1.74E-05,0.022,1.74E-05,0.032
1.74E-05,0.02,1.74E-05,0.032
1.75E-05,0.022,1.75E-05,0.036
1.75E-05,0.026,1.75E-05,0.036
1.76E-05,0.026,1.76E-05,0.04
1.76E-05,0.026,1.76E-05,0.04
1.76E-05,0.026,1.76E-05,0.04
1.77E-05,0.028,1.77E-05,0.048
1.77E-05,0.03,1.77E-05,0.048
1.78E-05,0.03,1.78E-05,0.052
1.78E-05,0.032,1.78E-05,0.056
1.78E-05,0.03,1.78E-05,0.052
1.79E-05,0.034,1.79E-05,0.056
1.79E-05,0.034,1.79E-05,0.06
1.80E-05,0.034,1.80E-05,0.064
1.80E-05,0.034,1.80E-05,0.064
1.80E-05,0.034,1.80E-05,0.068
1.81E-05,0.034,1.81E-05,0.072
1.81E-05,0.036,1.81E-05,0.068
1.82E-05,0.036,1.82E-05,0.072
1.82E-05,0.038,1.82E-05,0.076
1.82E-05,0.038,1.82E-05,0.08
1.83E-05,0.038,1.83E-05,0.084
1.83E-05,0.04,1.83E-05,0.084
1.84E-05,0.04,1.84E-05,0.084
1.84E-05,0.04,1.84E-05,0.084
1.84E-05,0.042,1.84E-05,0.092
1.85E-05,0.044,1.85E-05,0.092
1.85E-05,0.044,1.85E-05,0.096
1.86E-05,0.044,1.86E-05,0.096
1.86E-05,0.044,1.86E-05,0.1
1.86E-05,0.044,1.86E-05,0.1
1.87E-05,0.046,1.87E-05,0.104
1.87E-05,0.048,1.87E-05,0.104
1.88E-05,0.048,1.88E-05,0.112
1.88E-05,0.05,1.88E-05,0.112
1.88E-05,0.05,1.88E-05,0.116
1.89E-05,0.05,1.89E-05,0.116
1.89E-05,0.05,1.89E-05,0.112
1.90E-05,0.05,1.90E-05,0.116
1.90E-05,0.05,1.90E-05,0.12
1.90E-05,0.052,1.90E-05,0.124
1.91E-05,0.054,1.91E-05,0.124
1.91E-05,0.054,1.91E-05,0.124
1.92E-05,0.054,1.92E-05,0.128
1.92E-05,0.056,1.92E-05,0.132
1.92E-05,0.056,1.92E-05,0.136
1.93E-05,0.052,1.93E-05,0.136
1.93E-05,0.058,1.93E-05,0.136
1.94E-05,0.058,1.94E-05,0.136
1.94E-05,0.058,1.94E-05,0.14
1.94E-05,0.06,1.94E-05,0.144
1.95E-05,0.058,1.95E-05,0.14
1.95E-05,0.062,1.95E-05,0.148
1.96E-05,0.062,1.96E-05,0.148
1.96E-05,0.062,1.96E-05,0.152
1.96E-05,0.062,1.96E-05,0.16
1.97E-05,0.062,1.97E-05,0.156
1.97E-05,0.066,1.97E-05,0.152
1.98E-05,0.064,1.98E-05,0.16
1.98E-05,0.064,1.98E-05,0.16
1.98E-05,0.066,1.98E-05,0.16
1.99E-05,0.068,1.99E-05,0.164
1.99E-05,0.064,1.99E-05,0.164
2.00E-05,0.068,2.00E-05,0.168
2.00E-05,0.066,2.00E-05,0.168
2.00E-05,0.068,2.00E-05,0.168
2.01E-05,0.068,2.01E-05,0.176
2.01E-05,0.068,2.01E-05,0.176
2.02E-05,0.07,2.02E-05,0.176
2.02E-05,0.072,2.02E-05,0.184
2.02E-05,0.07,2.02E-05,0.176
2.03E-05,0.072,2.03E-05,0.184
2.03E-05,0.072,2.03E-05,0.188
2.04E-05,0.072,2.04E-05,0.188
2.04E-05,0.072,2.04E-05,0.184
2.04E-05,0.076,2.04E-05,0.192
2.05E-05,0.076,2.05E-05,0.196
2.05E-05,0.076,2.05E-05,0.192
2.06E-05,0.074,2.06E-05,0.2
2.06E-05,0.076,2.06E-05,0.196
2.06E-05,0.076,2.06E-05,0.196
2.07E-05,0.076,2.07E-05,0.2
2.07E-05,0.078,2.07E-05,0.2
2.08E-05,0.08,2.08E-05,0.208
2.08E-05,0.078,2.08E-05,0.204
2.08E-05,0.08,2.08E-05,0.216
2.09E-05,0.078,2.09E-05,0.208
2.09E-05,0.08,2.09E-05,0.212
2.10E-05,0.08,2.10E-05,0.212
2.10E-05,0.08,2.10E-05,0.216
2.10E-05,0.082,2.10E-05,0.212
2.11E-05,0.082,2.11E-05,0.22
2.11E-05,0.082,2.11E-05,0.22
2.12E-05,0.084,2.12E-05,0.22
2.12E-05,0.082,2.12E-05,0.224
2.12E-05,0.084,2.12E-05,0.224
2.13E-05,0.082,2.13E-05,0.228
2.13E-05,0.086,2.13E-05,0.224
2.14E-05,0.084,2.14E-05,0.232
2.14E-05,0.086,2.14E-05,0.232
2.14E-05,0.088,2.14E-05,0.232
2.15E-05,0.088,2.15E-05,0.228
2.15E-05,0.09,2.15E-05,0.24
2.16E-05,0.086,2.16E-05,0.236
2.16E-05,0.088,2.16E-05,0.236
2.16E-05,0.088,2.16E-05,0.244
2.17E-05,0.088,2.17E-05,0.244
2.17E-05,0.09,2.17E-05,0.24
2.18E-05,0.09,2.18E-05,0.244
2.18E-05,0.088,2.18E-05,0.244
2.18E-05,0.09,2.18E-05,0.24
2.19E-05,0.09,2.19E-05,0.244
2.19E-05,0.092,2.19E-05,0.248
2.20E-05,0.092,2.20E-05,0.248
2.20E-05,0.092,2.20E-05,0.252
2.20E-05,0.092,2.20E-05,0.252
2.21E-05,0.094,2.21E-05,0.252
2.21E-05,0.094,2.21E-05,0.252
2.22E-05,0.092,2.22E-05,0.256
2.22E-05,0.092,2.22E-05,0.256
2.22E-05,0.094,2.22E-05,0.256
2.23E-05,0.094,2.23E-05,0.256
2.23E-05,0.096,2.23E-05,0.26
2.24E-05,0.096,2.24E-05,0.256
2.24E-05,0.094,2.24E-05,0.264
2.24E-05,0.096,2.24E-05,0.264
2.25E-05,0.098,2.25E-05,0.264
2.25E-05,0.096,2.25E-05,0.264
2.26E-05,0.096,2.26E-05,0.268
2.26E-05,0.096,2.26E-05,0.264
2.26E-05,0.098,2.26E-05,0.264
2.27E-05,0.098,2.27E-05,0.276
2.27E-05,0.098,2.27E-05,0.268
2.28E-05,0.098,2.28E-05,0.272
2.28E-05,0.1,2.28E-05,0.28
2.28E-05,0.1,2.28E-05,0.272
2.29E-05,0.098,2.29E-05,0.272
2.29E-05,0.1,2.29E-05,0.276
2.30E-05,0.1,2.30E-05,0.276
2.30E-05,0.1,2.30E-05,0.276
2.30E-05,0.1,2.30E-05,0.28
2.31E-05,0.102,2.31E-05,0.28
2.31E-05,0.1,2.31E-05,0.276
2.32E-05,0.098,2.32E-05,0.284
2.32E-05,0.098,2.32E-05,0.284
2.32E-05,0.1,2.32E-05,0.284
2.33E-05,0.102,2.33E-05,0.28
2.33E-05,0.102,2.33E-05,0.284
2.34E-05,0.102,2.34E-05,0.288
2.34E-05,0.102,2.34E-05,0.292
2.34E-05,0.104,2.34E-05,0.288
2.35E-05,0.104,2.35E-05,0.288
2.35E-05,0.104,2.35E-05,0.288
2.36E-05,0.104,2.36E-05,0.292
